yr,TRACT,wt_category,count
2019,9852,Class I Obese,2
2019,9900,Class I Obese,3
2019,9900,Normal,1
2019,9900,Overweight,1
2019,10000,Class I Obese,1
2019,10000,Class II Obese,1
2019,10000,Normal,1
2019,10000,Overweight,2
2019,10100,Class II Obese,2
2019,10100,Normal,2
2019,10100,Overweight,1
2019,10205,Class I Obese,1
2019,10206,Class I Obese,1
2019,10208,Class I Obese,2
2019,10209,Normal,1
2019,10209,Overweight,1
2019,10210,Class I Obese,1
2019,10210,Class II Obese,1
2019,10210,Overweight,1
2019,10211,Class I Obese,1
2019,10211,Normal,2
2019,10212,Class I Obese,4
2019,10212,Class III Obese,1
2019,10213,Normal,1
2019,10213,Overweight,1
2019,10303,Class I Obese,2
2019,10303,Overweight,2
2019,10304,Class I Obese,1
2019,10306,Normal,1
2019,10306,Overweight,1
2019,10307,Class I Obese,1
2019,10308,Class I Obese,1
2019,10308,Class III Obese,1
2019,10402,Class I Obese,2
2019,10402,Overweight,2
2019,10403,Normal,2
2019,10403,Overweight,2
2019,10403,Underweight,1
2019,10405,Overweight,1
2019,10406,Class II Obese,2
2019,10406,Normal,2
2019,10406,Overweight,3
2019,10502,Class I Obese,2
2019,10502,Class II Obese,3
2019,10502,Normal,1
2019,10502,Overweight,2
2019,10503,Class II Obese,2
2019,10503,Normal,1
2019,10503,Overweight,1
2019,10504,Class I Obese,2
2019,10504,Class II Obese,1
2019,10504,Class III Obese,1
2019,10603,Class I Obese,1
2019,10603,Normal,1
2019,10603,Overweight,1
2019,10604,Class I Obese,1
2019,10604,Class II Obese,2
2019,10701,Class III Obese,1
2019,10701,Overweight,2
2019,10702,Class I Obese,1
2019,10702,Overweight,1
2019,10801,Class I Obese,1
2019,10801,Normal,1
2019,10901,Class I Obese,1
2019,10901,Class II Obese,1
2019,10901,Normal,3
2019,10901,Overweight,2
2019,10902,Class I Obese,1
2019,11000,Class I Obese,4
2019,11000,Class II Obese,1
2019,11000,Class III Obese,1
2019,11000,Normal,1
2019,11000,Overweight,2
2019,11100,Class I Obese,1
2019,11100,Class II Obese,1
2019,11100,Class III Obese,2
2019,11100,Normal,1
2019,11100,Overweight,1
2019,11202,Class I Obese,1
2019,11202,Class III Obese,1
2019,11202,Normal,1
2019,11202,Overweight,2
2019,11402,Class II Obese,2
2019,11402,Overweight,2
2019,11550,Class I Obese,3
2019,11550,Class II Obese,1
2019,11550,Class III Obese,1
2019,11550,Normal,2
2019,11550,Overweight,1
2019,11602,Class I Obese,3
2019,11602,Class III Obese,1
2019,11602,Overweight,2
2019,11701,Class I Obese,4
2019,11701,Normal,2
2019,11701,Overweight,1
2019,11702,Class I Obese,1
2019,11702,Class II Obese,2
2019,11702,Overweight,1
2019,11709,Class I Obese,2
2019,11709,Normal,1
2019,11710,Class I Obese,1
2019,11710,Overweight,1
2019,11711,Class I Obese,1
2019,11712,Class I Obese,1
2019,11712,Overweight,1
2019,11720,Class I Obese,4
2019,11720,Class II Obese,2
2019,11720,Normal,2
2019,11720,Overweight,4
2019,11721,Class I Obese,2
2019,11721,Class II Obese,1
2019,11723,Class I Obese,2
2019,11724,Class I Obese,1
2019,11724,Normal,1
2019,11724,Overweight,1
2019,11725,Class I Obese,1
2019,11725,Normal,1
2019,11726,Class I Obese,3
2019,11726,Class II Obese,1
2019,11726,Normal,3
2019,11726,Overweight,2
2019,11727,Class I Obese,2
2019,11728,Class II Obese,1
2019,11729,Class I Obese,5
2019,11729,Class II Obese,1
2019,11729,Overweight,1
2019,11730,Class II Obese,1
2019,11730,Overweight,1
2019,11731,Class I Obese,4
2019,11731,Class II Obese,2
2019,11731,Normal,2
2019,11733,Normal,1
2019,11803,Class I Obese,2
2019,11803,Class II Obese,1
2019,11803,Class III Obese,1
2019,11804,Class I Obese,1
2019,11804,Normal,1
2019,11804,Overweight,1
2019,11805,Class II Obese,1
2019,11805,Normal,1
2019,11806,Class I Obese,1
2019,11806,Class II Obese,6
2019,11806,Overweight,1
2019,11902,Class I Obese,1
2019,11902,Normal,1
2019,11902,Overweight,3
2019,11903,Class I Obese,2
2019,11903,Overweight,1
2019,11904,Class I Obese,3
2019,11904,Class II Obese,1
2019,11904,Class III Obese,1
2019,11904,Underweight,2
2019,11951,Class I Obese,4
2019,11951,Normal,1
2019,11951,Overweight,1
2019,12001,Class I Obese,1
2019,12001,Class III Obese,1
2019,12001,Overweight,1
2019,12010,Class I Obese,1
2019,12010,Class II Obese,2
2019,12010,Normal,2
2019,12010,Overweight,1
2019,12014,Class I Obese,1
2019,12014,Class II Obese,1
2019,12014,Normal,1
2019,12014,Overweight,1
2019,12022,Overweight,1
2019,12023,Class I Obese,1
2019,12023,Class II Obese,1
2019,12023,Normal,1
2019,12024,Class I Obese,1
2019,12024,Class II Obese,1
2019,12024,Overweight,2
2019,12027,Class I Obese,8
2019,12027,Class II Obese,1
2019,12027,Normal,2
2019,12027,Overweight,3
2019,12033,Class I Obese,1
2019,12033,Class II Obese,2
2019,12033,Class III Obese,1
2019,12033,Normal,1
2019,12033,Overweight,3
2019,12034,Class I Obese,9
2019,12034,Class II Obese,2
2019,12034,Class III Obese,1
2019,12034,Normal,3
2019,12034,Overweight,2
2019,12035,Class I Obese,8
2019,12035,Class II Obese,1
2019,12035,Class III Obese,2
2019,12035,Normal,3
2019,12035,Overweight,8
2019,12036,Class I Obese,11
2019,12036,Class II Obese,3
2019,12036,Class III Obese,1
2019,12036,Normal,9
2019,12036,Overweight,8
2019,12038,Class I Obese,1
2019,12038,Normal,1
2019,12039,Class I Obese,1
2019,12039,Class II Obese,1
2019,12041,Class I Obese,1
2019,12041,Class II Obese,1
2019,12041,Overweight,3
2019,12042,Class I Obese,2
2019,12042,Class II Obese,1
2019,12042,Overweight,2
2019,12043,Class III Obese,1
2019,12043,Normal,1
2019,12045,Class I Obese,2
2019,12045,Normal,2
2019,12045,Overweight,1
2019,12046,Overweight,2
2019,12047,Class II Obese,1
2019,12047,Overweight,1
2019,12048,Class I Obese,2
2019,12048,Overweight,1
2019,12049,Class I Obese,3
2019,12049,Normal,1
2019,12049,Overweight,1
2019,12050,Class I Obese,2
2019,12050,Normal,3
2019,12050,Overweight,1
2019,12050,Underweight,1
2019,12051,Class II Obese,1
2019,12051,Overweight,1
2019,12052,Class I Obese,1
2019,12052,Class II Obese,1
2019,12053,Overweight,1
2019,12054,Class I Obese,1
2019,12054,Class II Obese,1
2019,12054,Normal,2
2019,12055,Class III Obese,1
2019,12057,Class I Obese,1
2019,12057,Class III Obese,1
2019,12059,Normal,1
2019,12060,Overweight,1
2019,12101,Class I Obese,1
2019,12101,Normal,1
2019,12102,Overweight,1
2019,12103,Class II Obese,1
2019,12103,Normal,1
2019,12103,Overweight,1
2019,12104,Class I Obese,1
2019,12201,Class I Obese,2
2019,12201,Class II Obese,1
2019,12201,Overweight,1
2019,12202,Class I Obese,1
2019,12202,Class III Obese,1
2019,12202,Overweight,1
2019,12203,Class I Obese,2
2019,12203,Class II Obese,1
2019,12203,Normal,2
2019,12203,Overweight,4
2019,12204,Class I Obese,1
2019,12204,Overweight,1
2019,12300,Overweight,2
2019,12401,Overweight,1
2019,12501,Class III Obese,1
2019,12501,Normal,2
2019,12501,Overweight,1
2019,12505,Class I Obese,1
2019,12505,Normal,3
2019,12505,Overweight,1
2019,12507,Class II Obese,2
2019,12508,Class II Obese,1
2019,12509,Class I Obese,1
2019,12509,Normal,2
2019,12510,Class I Obese,9
2019,12510,Class II Obese,4
2019,12510,Class III Obese,1
2019,12510,Normal,5
2019,12510,Overweight,9
2019,12511,Overweight,1
2019,12603,Class I Obese,1
2019,12603,Normal,1
2019,12603,Overweight,2
2019,12607,Overweight,1
2019,12608,Class I Obese,2
2019,12608,Normal,1
2019,12608,Overweight,1
2019,12701,Class I Obese,4
2019,12701,Class II Obese,2
2019,12701,Class III Obese,1
2019,12701,Normal,1
2019,12701,Overweight,3
2019,12705,Class I Obese,1
2019,12705,Normal,1
2019,12705,Overweight,1
2019,12707,Class I Obese,8
2019,12707,Class II Obese,4
2019,12707,Class III Obese,1
2019,12707,Normal,1
2019,12707,Overweight,6
2019,12708,Class III Obese,1
2019,12708,Normal,1
2019,12708,Overweight,1
2019,12710,Class I Obese,4
2019,12710,Normal,5
2019,12710,Overweight,6
2019,12800,Class I Obese,4
2019,12800,Normal,2
2019,12800,Overweight,5
2019,12903,Class I Obese,2
2019,12904,Class I Obese,1
2019,12904,Class II Obese,1
2019,12907,Class I Obese,1
2019,13003,Class I Obese,1
2019,13003,Class II Obese,2
2019,13003,Normal,1
2019,13003,Overweight,1
2019,13005,Class I Obese,2
2019,13005,Overweight,1
2019,13201,Class I Obese,7
2019,13201,Class II Obese,1
2019,13201,Normal,3
2019,13201,Overweight,2
2019,13202,Class I Obese,11
2019,13202,Class II Obese,2
2019,13202,Class III Obese,1
2019,13202,Normal,3
2019,13202,Overweight,7
2019,13205,Class I Obese,1
2019,13205,Overweight,1
2019,13207,Class II Obese,1
2019,13207,Normal,1
2019,13208,Normal,3
2019,13210,Class I Obese,1
2019,13210,Normal,1
2019,13211,Class I Obese,4
2019,13211,Class II Obese,1
2019,13211,Normal,4
2019,13211,Overweight,3
2019,13212,Class I Obese,4
2019,13212,Normal,1
2019,13213,Class I Obese,2
2019,13213,Normal,3
2019,13213,Overweight,3
2019,13306,Overweight,1
2019,13401,Class II Obese,1
2019,13402,Class I Obese,1
2019,13402,Normal,2
2019,13402,Overweight,5
2019,13505,Class I Obese,1
2019,13507,Class II Obese,1
2019,13507,Overweight,1
2019,13508,Class I Obese,1
2019,13508,Normal,1
2019,13508,Overweight,1
2019,13601,Class I Obese,4
2019,13601,Class II Obese,1
2019,13601,Class III Obese,1
2019,13601,Normal,1
2019,13601,Overweight,5
2019,13601,Underweight,1
2019,13701,Class I Obese,10
2019,13701,Class II Obese,1
2019,13701,Class III Obese,3
2019,13701,Normal,7
2019,13701,Overweight,6
2019,13702,Class I Obese,4
2019,13702,Class II Obese,2
2019,13702,Class III Obese,2
2019,13702,Normal,3
2019,13702,Overweight,3
2019,13901,Class I Obese,13
2019,13901,Class II Obese,5
2019,13901,Class III Obese,1
2019,13901,Normal,4
2019,13901,Overweight,9
2019,13904,Overweight,1
2019,13905,Overweight,2
2019,13907,Class I Obese,1
2019,13907,Class II Obese,1
2019,13907,Normal,1
2019,13907,Overweight,1
2019,13908,Class I Obese,5
2019,13908,Class II Obese,3
2019,13908,Overweight,5
2019,13910,Normal,1
2019,13911,Class I Obese,7
2019,13911,Class II Obese,2
2019,13911,Class III Obese,2
2019,13911,Normal,1
2019,13911,Overweight,3
2019,14001,Class I Obese,9
2019,14001,Class II Obese,5
2019,14001,Normal,3
2019,14001,Overweight,2
2019,14006,Class I Obese,1
2019,14007,Class I Obese,6
2019,14007,Normal,4
2019,14007,Overweight,3
2019,14008,Class I Obese,1
2019,14008,Normal,1
2019,14009,Class I Obese,1
2019,14009,Normal,1
2019,14009,Overweight,1
2019,14010,Overweight,2
2019,14011,Class I Obese,5
2019,14011,Class II Obese,1
2019,14011,Class III Obese,4
2019,14011,Normal,4
2019,14011,Overweight,9
2019,14012,Class I Obese,15
2019,14012,Class II Obese,7
2019,14012,Class III Obese,1
2019,14012,Normal,7
2019,14012,Overweight,11
2019,14013,Class I Obese,3
2019,14013,Class II Obese,5
2019,14013,Class III Obese,3
2019,14013,Normal,4
2019,14013,Overweight,2
2019,14107,Class I Obese,1
2019,14107,Class III Obese,1
2019,14107,Normal,1
2019,14107,Overweight,1
2019,14109,Class III Obese,1
2019,14109,Overweight,1
2019,14110,Class I Obese,1
2019,14110,Overweight,2
2019,14110,Underweight,1
2019,14112,Class I Obese,1
2019,14113,Overweight,2
2019,14114,Class I Obese,2
2019,14114,Class II Obese,1
2019,14114,Normal,3
2019,14114,Overweight,1
2019,14115,Class I Obese,2
2019,14116,Class I Obese,2
2019,14116,Normal,1
2019,14116,Overweight,1
2019,14122,Class I Obese,4
2019,14122,Overweight,5
2019,14123,Normal,2
2019,14123,Overweight,1
2019,14125,Class I Obese,2
2019,14125,Normal,2
2019,14125,Overweight,2
2019,14126,Class I Obese,1
2019,14126,Normal,1
2019,14127,Class II Obese,1
2019,14128,Overweight,1
2019,14129,Normal,2
2019,14130,Class I Obese,1
2019,14130,Normal,2
2019,14130,Overweight,1
2019,14131,Class I Obese,3
2019,14131,Class II Obese,4
2019,14131,Normal,8
2019,14131,Overweight,4
2019,14132,Class I Obese,1
2019,14132,Overweight,1
2019,14133,Class I Obese,4
2019,14133,Overweight,1
2019,14135,Class I Obese,2
2019,14135,Overweight,3
2019,14136,Class II Obese,1
2019,14137,Class I Obese,1
2019,14137,Overweight,1
2019,14139,Class I Obese,2
2019,14139,Class II Obese,1
2019,14139,Class III Obese,1
2019,14139,Normal,1
2019,14140,Class I Obese,4
2019,14140,Overweight,2
2019,14204,Class I Obese,3
2019,14204,Class II Obese,1
2019,14204,Normal,1
2019,14204,Overweight,1
2019,14403,Class I Obese,7
2019,14403,Class II Obese,4
2019,14403,Class III Obese,1
2019,14403,Normal,4
2019,14403,Overweight,3
2019,14404,Class II Obese,1
2019,14404,Overweight,2
2019,14405,Class I Obese,1
2019,14405,Class II Obese,1
2019,14405,Overweight,3
2019,14406,Class I Obese,6
2019,14406,Class II Obese,1
2019,14406,Normal,2
2019,14406,Overweight,5
2019,14503,Class I Obese,1
2019,14503,Class II Obese,2
2019,14503,Class III Obese,1
2019,14503,Normal,2
2019,14503,Overweight,2
2019,14504,Class II Obese,1
2019,14505,Class I Obese,2
2019,14506,Class I Obese,5
2019,14506,Class II Obese,1
2019,14506,Class III Obese,2
2019,14506,Normal,2
2019,14506,Overweight,3
2019,14506,Underweight,2
2019,14602,Class I Obese,7
2019,14602,Class II Obese,3
2019,14602,Normal,2
2019,14602,Overweight,3
2019,14604,Class I Obese,2
2019,14604,Class II Obese,2
2019,14604,Normal,1
2019,14604,Overweight,2
2019,15000,Class I Obese,7
2019,15000,Class II Obese,2
2019,15000,Overweight,3
2019,15100,Class III Obese,1
2019,15100,Overweight,1
2019,15300,Normal,1
2019,15400,Class I Obese,2
2019,15400,Normal,1
2019,15500,Class I Obese,1
2019,15500,Overweight,1
2019,15600,Class I Obese,2
2019,15600,Class II Obese,1
2019,15600,Normal,1
2019,15700,Class I Obese,1
2019,15700,Overweight,3
2019,15900,Class I Obese,7
2019,15900,Class III Obese,1
2019,15900,Normal,1
2019,15900,Overweight,2
2019,30000,Overweight,1
2019,30200,Class II Obese,1
2019,30200,Normal,2
2019,30200,Overweight,1
2019,30400,Class II Obese,1
2019,30500,Class I Obese,3
2019,30500,Class II Obese,1
2019,30600,Class I Obese,2
2019,30600,Class II Obese,1
2019,30600,Normal,1
2019,30700,Class II Obese,1
2019,30700,Overweight,1
2019,30800,Class III Obese,1
2019,30900,Class I Obese,3
2019,30900,Overweight,1
2019,31000,Class I Obese,2
2019,31000,Overweight,1
2019,31100,Class I Obese,3
2019,31100,Class II Obese,4
2019,31100,Normal,5
2019,31100,Overweight,6
2019,31200,Class I Obese,3
2019,31200,Class II Obese,1
2019,31300,Class I Obese,3
2019,31300,Class III Obese,1
2019,31300,Overweight,2
2019,31400,Class I Obese,6
2019,31400,Class II Obese,2
2019,31400,Normal,2
2019,60000,Class I Obese,5
2019,60000,Class III Obese,1
2019,60000,Normal,3
2019,60000,Overweight,5
2019,60100,Class I Obese,7
2019,60100,Class II Obese,1
2019,60200,Class I Obese,1
2019,60200,Class II Obese,2
2019,60200,Overweight,1
2019,60400,Class I Obese,1
2019,60400,Normal,1
2019,60400,Overweight,1
2019,60500,Class I Obese,13
2019,60500,Class II Obese,6
2019,60500,Class III Obese,1
2019,60500,Normal,5
2019,60500,Overweight,9
2019,60600,Class I Obese,8
2019,60600,Class II Obese,3
2019,60600,Class III Obese,2
2019,60600,Normal,6
2019,60600,Overweight,9
2019,60700,Overweight,3
2019,60800,Class I Obese,5
2019,60800,Normal,2
2019,60800,Overweight,6
2019,60900,Class I Obese,1
2019,60900,Class II Obese,1
2019,61200,Class II Obese,1
2019,61200,Normal,1
2019,61400,Class I Obese,1
2019,61400,Normal,1
2019,61400,Overweight,1
2019,80000,Class I Obese,2
2019,80000,Overweight,2
2019,80100,Class I Obese,1
2019,80100,Class II Obese,1
2019,80100,Normal,1
2019,80200,Class I Obese,4
2019,80200,Class II Obese,1
2019,80200,Class III Obese,1
2019,80200,Normal,3
2019,80200,Overweight,1
2019,80300,Class I Obese,3
2019,80300,Overweight,1
2019,80400,Class I Obese,2
2019,80400,Class II Obese,1
2019,80400,Normal,1
2019,80400,Overweight,4
2019,80500,Class I Obese,3
2019,80500,Class II Obese,2
2019,80600,Class II Obese,1
2019,80600,Normal,1
2019,80700,Class I Obese,5
2019,80700,Overweight,2
2019,80800,Class I Obese,1
2019,80800,Class III Obese,1
2019,80900,Class I Obese,4
2019,80900,Class III Obese,1
2019,80900,Overweight,3
2019,81000,Class I Obese,2
2019,81000,Class III Obese,1
2019,81000,Normal,1
2019,81000,Overweight,3
2019,81100,Normal,2
2019,81100,Overweight,3
2019,81200,Class I Obese,1
2019,81200,Overweight,1
2019,81300,Overweight,1
2019,81400,Class I Obese,3
2019,81400,Class II Obese,2
2019,81400,Normal,3
2019,81400,Overweight,4
2019,81500,Class I Obese,2
2019,81500,Overweight,1
2019,81600,Class I Obese,3
2019,81600,Normal,1
2019,81600,Overweight,2
2019,81700,Normal,2
2019,81800,Class I Obese,2
2019,81800,Normal,1
2019,81900,Normal,2
2019,82000,Class I Obese,1
2019,82000,Class II Obese,1
2019,82000,Overweight,2
2019,82000,Underweight,1
2019,82100,Class I Obese,2
2019,82100,Class III Obese,1
2019,82100,Normal,1
2019,82200,Class II Obese,1
2019,82200,Normal,1
2019,82200,Overweight,2
2019,82400,Class I Obese,1
2019,82400,Class II Obese,1
2019,82400,Normal,1
2019,82400,Overweight,2
2019,82500,Normal,1
2019,82600,Class I Obese,2
2019,82600,Overweight,1
2019,82700,Class I Obese,1
2019,82700,Class III Obese,1
2019,82800,Class II Obese,1
2019,82900,Overweight,1
2019,83000,Class I Obese,3
2019,83000,Normal,5
2019,83000,Overweight,1
2019,83100,Class I Obese,1
2019,83100,Class III Obese,2
2019,83100,Normal,1
2019,83200,Class I Obese,3
2019,83200,Class II Obese,2
2019,83200,Overweight,3
2019,83300,Class I Obese,1
2019,83300,Overweight,1
2019,83400,Class I Obese,5
2019,83400,Normal,1
2019,83500,Class I Obese,1
2019,83500,Class III Obese,1
2019,83500,Normal,1
2019,83600,Class I Obese,4
2019,83600,Overweight,1
2019,83700,Class I Obese,2
2019,83700,Class II Obese,1
2019,83700,Normal,4
2019,83700,Overweight,4
2019,83800,Class I Obese,1
2019,83800,Overweight,1
2019,83900,Class I Obese,1
2019,83900,Overweight,2
2019,84200,Class I Obese,2
2019,84200,Class III Obese,1
2019,84400,Normal,1
2019,84600,Class I Obese,1
2019,84600,Overweight,2
2019,84700,Class I Obese,1
2019,84700,Overweight,3
2019,84800,Class I Obese,1
2019,84900,Class I Obese,3
2019,85000,Class I Obese,1
2019,85000,Class II Obese,2
2019,85000,Class III Obese,1
2019,85000,Overweight,1
2019,85100,Class I Obese,2
2019,85100,Class II Obese,1
2019,85100,Overweight,1
2019,85200,Class I Obese,2
2019,85200,Class II Obese,1
2019,85200,Normal,3
2019,85200,Overweight,1
2019,85300,Class I Obese,1
2019,85300,Overweight,1
2019,85400,Normal,1
2019,85400,Overweight,2
2019,85500,Class I Obese,1
2019,85500,Class III Obese,1
2019,85500,Overweight,2
2019,85600,Class I Obese,1
2019,85700,Class I Obese,1
2019,85700,Normal,1
2019,85800,Class I Obese,2
2019,85800,Class III Obese,1
2019,85800,Normal,1
2019,85800,Overweight,1
2019,85900,Class I Obese,3
2019,85900,Class II Obese,1
2019,85900,Class III Obese,1
2019,85900,Overweight,3
2019,86000,Class I Obese,1
2019,86000,Overweight,2
2019,86100,Class I Obese,2
2019,86100,Class II Obese,1
2019,86200,Class II Obese,1
2019,86200,Overweight,2
2019,86200,Underweight,1
2019,86300,Class I Obese,1
2019,86300,Class III Obese,1
2019,86300,Normal,1
2019,86300,Overweight,1
2019,86400,Class I Obese,4
2019,86400,Overweight,5
2019,86500,Class I Obese,1
2019,86500,Normal,1
2019,86600,Class I Obese,2
2019,86700,Class I Obese,1
2019,86700,Overweight,3
2019,86800,Normal,1
2019,86900,Class I Obese,1
2019,86900,Class II Obese,1
2019,86900,Overweight,2
2019,87000,Overweight,2
2019,87100,Class II Obese,2
2019,87100,Class III Obese,1
2019,87200,Class I Obese,3
2019,87200,Overweight,2
2019,87300,Class II Obese,1
2019,87300,Normal,1
2019,87300,Overweight,3
2019,961204,Class I Obese,4
2019,961204,Class II Obese,2
2019,961204,Normal,1
2019,961204,Overweight,5
2019,961206,Overweight,1
2019,961208,Class I Obese,1
2019,961208,Overweight,1
2019,980000,Class I Obese,10
2019,980000,Class II Obese,4
2019,980000,Class III Obese,2
2019,980000,Normal,3
2019,980000,Overweight,10
2019,980000,Underweight,1
2019,980100,Class I Obese,1
2019,980100,Normal,3
2019,980100,Overweight,2
2019,980400,Class II Obese,1
2019,988700,Class I Obese,5
2019,988700,Class II Obese,2
2019,988700,Class III Obese,1
2019,988700,Normal,5
2019,988700,Overweight,6
